 0.023030124997603707,0.01724554099200759,0.0017692090041236952,0.00016516700270585716,0.006939416009117849
 0.0231242919981014,0.0198959580011433,0.0019286250026198104,0.00019308300397824496,0.007665875004022382
 0.04411650000838563,0.03383770800428465,0.0037550830020336434,0.0003824580053333193,0.011832459000288509
 0.07143658300628886,0.052698290994158015,0.006084207998355851,0.0006439999997382984,0.01604637499258388
 0.05437108300975524,0.05731320899212733,0.005231000017374754,0.0006637500046053901,0.021843875001650304
 0.07025299999804702,0.06570862499938812,0.0066384590027155355,0.000799542001914233,0.0202104999916628
 0.03881849999015685,0.03782304099877365,0.0035194169904571027,0.0003811670030700043,0.0148909159906907
 0.046025250005186535,0.046282124996650964,0.004151749992161058,0.0005300420016283169,0.012400000006891787
 0.04243454099923838,0.04251933400519192,0.003997833002358675,0.0005377909983508289,0.012368790994514711
 0.015520290995482355,0.013284041997394525,0.0011845419940073043,0.00013154199405107647,0.006596749997697771
 0.021382625011028722,0.021848582997336052,0.0018609170074341819,0.00021808299061376601,0.007912583008874208
 0.035190624999813735,0.02868504199432209,0.0028630000015255064,0.0003060829913010821,0.009980250004446134
 0.05751608299033251,0.04342983299284242,0.0046214580070227385,0.0005106660100864246,0.01461433399526868
 0.06947666699124966,0.04952595899521839,0.005565250001382083,0.0006273329927353188,0.01614904099551495
 0.03618462500162423,0.028185917006339878,0.002921166000305675,0.00030183300259523094,0.009840667000389658
 0.03657316599856131,0.027413209012593143,0.002911374991526827,0.000302415995975025,0.009694624997791834
 0.03802029200596735,0.024458666986902244,0.002769999991869554,0.00025637500220909715,0.008735625000554137
 0.04026770900236443,0.028645583006436937,0.0031669579911977053,0.0002884159912355244,0.009946999998646788
 0.03832562499155756,0.024925707999500446,0.0028045840008417144,0.0002499170077499002,0.008883792004780844
 0.025709791007102467,0.018050916987704113,0.0019477079913485795,0.0001781250030035153,0.0073839169926941395
 0.029664333997061476,0.02523379199556075,0.002550208999309689,0.00025395800184924155,0.00843383300525602
 0.037647874996764585,0.02386745899275411,0.00245704100234434,0.0002332500007469207,0.00836150000395719
 0.037526542000705376,0.023406124993925914,0.002443375007715076,0.00022537499899044633,0.008588458003941923
 0.017994291003560647,0.013703167001949623,0.0012252500018803403,0.00012687499111052603,0.0060135420062579215
 0.03744512499542907,0.02773795799294021,0.003054458007682115,0.0002837499923771247,0.010405707987956703
 0.03302716699545272,0.02197820799483452,0.0024837920063873753,0.00023187500482890755,0.008338166997418739
 0.05926062499929685,0.04290679100085981,0.0047445420059375465,0.000468541998998262,0.013882125000236556
 0.034890625000116415,0.03144333300588187,0.0029676249978365377,0.0003480829909676686,0.01056770799914375
